mean_fit_time,mean_score_time,mean_test_score,param_SVMP__C,param_SVMP__cache_size,param_SVMP__class_weight,param_SVMP__coef0,param_SVMP__degree,param_SVMP__gamma,param_SVMP__kernel,param_SVMP__max_iter,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,std_fit_time,std_score_time,std_test_score
1.01034772396,0.173169076443,0.190818298884,0.20000000000000001,8000,balanced,0,1,1.0000000000000001e-09,poly,40000,"{'SVMP__coef0': 0, 'SVMP__kernel': 'poly', 'SVMP__cache_size': 8000, 'SVMP__C': 0.20000000000000001, 'SVMP__max_iter': 40000, 'SVMP__degree': 1, 'SVMP__gamma': 1.0000000000000001e-09, 'SVMP__class_weight': 'balanced'}",214,0.196907216495,0.173684210526,0.196808510638,0.19587628866,0.0134780891608,0.00567767822313,0.00990225850757
0.971298992634,0.1676389575,0.190818298884,0.20000000000000001,8000,balanced,0,1,1.2915496650148827e-08,poly,40000,"{'SVMP__coef0': 0, 'SVMP__kernel': 'poly', 'SVMP__cache_size': 8000, 'SVMP__C': 0.20000000000000001, 'SVMP__max_iter': 40000, 'SVMP__degree': 1, 'SVMP__gamma': 1.2915496650148827e-08, 'SVMP__class_weight': 'balanced'}",214,0.196907216495,0.173684210526,0.196808510638,0.19587628866,0.0165761503124,0.000281413589074,0.00990225850757
0.952113211155,0.166063964367,0.190818298884,0.20000000000000001,8000,balanced,0,1,1.6681005372000591e-07,poly,40000,"{'SVMP__coef0': 0, 'SVMP__kernel': 'poly', 'SVMP__cache_size': 8000, 'SVMP__C': 0.20000000000000001, 'SVMP__max_iter': 40000, 'SVMP__degree': 1, 'SVMP__gamma': 1.6681005372000591e-07, 'SVMP__class_weight': 'balanced'}",214,0.196907216495,0.173684210526,0.196808510638,0.19587628866,0.00627131406919,0.000443659801318,0.00990225850757
0.950845479965,0.178850293159,0.190818298884,0.20000000000000001,8000,balanced,0,1,2.1544346900318865e-06,poly,40000,"{'SVMP__coef0': 0, 'SVMP__kernel': 'poly', 'SVMP__cache_size': 8000, 'SVMP__C': 0.20000000000000001, 'SVMP__max_iter': 40000, 'SVMP__degree': 1, 'SVMP__gamma': 2.1544346900318865e-06, 'SVMP__class_weight': 'balanced'}",214,0.196907216495,0.173684210526,0.196808510638,0.19587628866,0.00578985798704,0.0111755283284,0.00990225850757
0.95089173317,0.169930636883,0.190818298884,0.20000000000000001,8000,balanced,0,1,2.782559402207126e-05,poly,40000,"{'SVMP__coef0': 0, 'SVMP__kernel': 'poly', 'SVMP__cache_size': 8000, 'SVMP__C': 0.20000000000000001, 'SVMP__max_iter': 40000, 'SVMP__degree': 1, 'SVMP__gamma': 2.782559402207126e-05, 'SVMP__class_weight': 'balanced'}",214,0.196907216495,0.173684210526,0.196808510638,0.19587628866,0.00721675709671,0.00420631126816,0.00990225850757
0.960576057434,0.166415691376,0.494659683595,0.20000000000000001,8000,balanced,0,1,0.00035938136638046257,poly,40000,"{'SVMP__coef0': 0, 'SVMP__kernel': 'poly', 'SVMP__cache_size': 8000, 'SVMP__C': 0.20000000000000001, 'SVMP__max_iter': 40000, 'SVMP__degree': 1, 'SVMP__gamma': 0.00035938136638046257, 'SVMP__class_weight': 'balanced'}",178,0.518173982541,0.435473848239,0.518025074751,0.506955063822,0.0190550977713,0.000706300363106,0.0344780231686
0.362295091152,0.128270745277,0.951475190322,0.20000000000000001,8000,balanced,0,1,0.0046415888336127824,poly,40000,"{'SVMP__coef0': 0, 'SVMP__kernel': 'poly', 'SVMP__cache_size': 8000, 'SVMP__C': 0.20000000000000001, 'SVMP__max_iter': 40000, 'SVMP__degree': 1, 'SVMP__gamma': 0.0046415888336127824, 'SVMP__class_weight': 'balanced'}",149,0.940870618433,0.955059379846,0.952987266367,0.957035805886,0.00102515236299,0.000704983570902,0.00630089643499
0.123304307461,0.0608484148979,0.976499495796,0.20000000000000001,8000,balanced,0,1,0.059948425031894209,poly,40000,"{'SVMP__coef0': 0, 'SVMP__kernel': 'poly', 'SVMP__cache_size': 8000, 'SVMP__C': 0.20000000000000001, 'SVMP__max_iter': 40000, 'SVMP__degree': 1, 'SVMP__gamma': 0.059948425031894209, 'SVMP__class_weight': 'balanced'}",87,0.971956423055,0.972759942258,0.981192666905,0.980119476416,0.00484645268696,0.00142826771976,0.00417650385917
0.0961670279503,0.0362577438354,0.977777978652,0.20000000000000001,8000,balanced,0,1,0.77426368268112777,poly,40000,"{'SVMP__coef0': 0, 'SVMP__kernel': 'poly', 'SVMP__cache_size': 8000, 'SVMP__C': 0.20000000000000001, 'SVMP__max_iter': 40000, 'SVMP__degree': 1, 'SVMP__gamma': 0.77426368268112777, 'SVMP__class_weight': 'balanced'}",83,0.978152474544,0.971674408727,0.983232818831,0.978057620746,0.00637233937442,0.00193176404507,0.00409920543805
0.0927520394325,0.0340145230293,0.975432031156,0.20000000000000001,8000,balanced,0,1,10.0,poly,40000,"{'SVMP__coef0': 0, 'SVMP__kernel': 'poly', 'SVMP__cache_size': 8000, 'SVMP__C': 0.20000000000000001, 'SVMP__max_iter': 40000, 'SVMP__degree': 1, 'SVMP__gamma': 10.0, 'SVMP__class_weight': 'balanced'}",103,0.975136021536,0.968560606935,0.980063725886,0.977981544602,0.00133401907818,0.00124045443317,0.00433687153898
